Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return
-0.02659574524,0.0089,-0.0004,-0.005,-0.01785714366,0.0053,-0.0112,0.0009,0.02479338832,-0.0073,-0.0015,0.003,0.03728813678,0.0097,-0.0048,-0.0047,-0.002169197425,0.0134,-0.0038,-0.005,-0.002169197425,0.0134,-0.0038,-0.005,0.006085192785,0.0081,0,-0.0041,-0.01315789483,-0.001,0.0028,0.0006,0.01355013531,0.0031,-0.0052,0.0033,-0.02415458858,0.0028,0.0015,0.0014,0.01049868762,-0.0032,-0.006,0.0002,0.01049868762,-0.0032,-0.006,0.0002,-0.02247191034,0.0023,0.0033,-0.001,-0.03561643884,-0.0254,0.0058,0.0073,-0.006944444496,0.0021,-0.0048,0.0022
0.005464480724,-0.0002,-0.0083,0.0006,0.02727272734,0.0032,-0.0035,-0.0007,0.03225806355,0.0043,-0.0062,0.0016,-0.006535947789,0.003,0.0041,-0.0007,0.002173912944,0.0021,-0.0035,0.0012,0.002173912944,0.0021,-0.0035,0.0012,-0.006048386917,0.0023,0.0023,-0.0033,-0.003333333414,-0.0051,0.0013,0.0026,-0.01336898375,-0.0086,0.0012,0.0083,0.01237623766,0.0045,-0.0009,0.0012,0.002597402548,-0.0019,0.0033,-0.0018,0.002597402548,-0.0019,0.0033,-0.0018,-0.05459770188,-0.0022,0.0031,0.0016,0.0113636367,-0.016,0.0014,0.0049,0.03496503457,0.0308,-0.017,-0.004
0.03260869533,0.0098,-0.005,-0.0077,0.02654867247,0.013,-0.0035,-0.0041,0.046875,0.002,-0.0021,0.0029,-0.04605263099,0.0008,0.0056,-0.0022,-0.01301518455,-0.0134,0.0073,0.0041,-0.01301518455,-0.0134,0.0073,0.0041,-0.008113590069,0.0068,-0.0008,-0.0011,-0.04180601984,-0.0021,-0.0011,0.0078,-0.002710027155,-0.0015,0.001,0.001,-0.01711491495,-0.0003,0.0005,0.0008,0.00259067351,0.0037,-0.002,0.0017,0.00259067351,0.0037,-0.002,0.0017,0.28115502,0.0127,-0.0075,-0.0004,0.03370786458,-0.0176,-0.0047,0.0078,0.04729729891,0.0259,-0.01,-0.0071
-0.03157894686,-0.0009,-0.0006,0.0044,0.01724137925,-0.006,0.011,-0.0017,-0.007462686393,0.0127,-0.0056,-0.0052,0.01724137925,0.0079,0.0001,-0.004,-0.006593406666,-0.0077,0.0061,0.0015,-0.006593406666,-0.0077,0.0061,0.0015,0.00817995891,-0.0028,0.0024,0.0023,0.01919720694,-0.0011,-0.0016,0.0037,0,-0.0045,0.0056,-0.0008,-0.02238805965,-0.0376,0.0161,0.0044,-0.001291989698,0.0015,0,0.0016,-0.001291989698,0.0015,0,0.0016,0.04033214599,0.0008,0.0009,-0.0002,-0.01902173832,0.0128,-0.0105,-0.0047,0.01935483888,-0.0025,0.0124,-0.0061
-0.06521739066,-0.0051,-0.0031,-0.0001,0.008474576287,-0.012,0.0097,0.0046,0.02255639061,-0.0062,0.0051,-0.0001,0.003389830468,0.0024,0.0023,0.0016,-0.03097345121,-0.0004,-0.0014,0.0012,-0.03097345121,-0.0004,-0.0014,0.0012,0.01622718014,0.006,0.0009,-0.0018,-0.001712328754,0.0015,0.0025,-0.0017,-0.03260869533,-0.0012,-0.005,0.0018,0,-0.0017,-0.0037,-0.0003,0.0349288471,0.0158,-0.0155,0.0009,0.0349288471,0.0158,-0.0155,0.0009,0.1123147085,-0.0047,0.0062,0.0011,-0.001385041513,0.0091,-0.0088,-0.0017,0.03797468171,0.02,-0.0024,-0.0098
0.05813953653,0.0185,-0.0127,-0.0069,-0.0336134471,-0.0399,0.0069,0.0084,-0.03676470742,0.0045,-0.0048,0.0007,-0.00337837846,-0.0078,0.0057,0.0035,0.004566209856,-0.001,0.0018,-0.0009,0.004566209856,-0.001,0.0018,-0.0009,0.007984031923,0.0041,0.0003,0.0029,0.001715265913,0.0024,0.0006,0.0009,0.03089887649,0.0121,-0.0099,-0.0073,-0.007633587811,-0.0014,0.008,0.0026,-0.007499999832,0.0007,0.001,0.0006,-0.007499999832,0.0007,0.001,0.0006,0.02972834371,0.0036,0.0001,0.0016,-0.01248266269,-0.014,0.0049,0.0046,0.006097560748,0.0107,0.007,-0.0112
0.005494505633,-0.0114,0.0067,0.0019,-0.03478260711,0.0051,-0.0094,0.0049,0,-0.007,0.0044,0.0045,0.02372881398,-0.0005,0.0011,0.0041,-0.006818181835,-0.0128,0.0043,0.0082,-0.006818181835,-0.0128,0.0043,0.0082,0.01980197988,0.0024,-0.0002,0.0004,-0.003424657509,0.0005,-0.0016,-0.0002,-0.002724795602,-0.0021,0.0006,0.0023,0.002564102644,-0.0028,0.0073,-0.0008,-0.003778337501,-0.0013,-0.0004,-0.0001,-0.003778337501,-0.0013,-0.0004,-0.0001,0.02339472435,-0.008,0.0059,0.0012,0.008426966146,-0.0002,-0.0015,-0.0043,0.01212121174,-0.0107,0.0097,-0.0046
-0.01092896145,-0.0038,-0.0038,0.0035,-0.02702702768,0.0039,-0.0069,0.0004,-0.007633587811,-0.0067,0.0024,0.0061,0.02317880839,0.0135,-0.0073,-0.0018,0.01372997742,0.0216,-0.0236,-0.0004,0.01372997742,0.0216,-0.0236,-0.0004,0.001941747614,0.0034,0.0017,0.0052,-0.006872852333,0.0001,0.0047,-0.0045,-0.002732240362,0.0014,-0.0004,0.0011,0.01534526888,-0.007,0.0008,0.0005,-0.02022756077,-0.0125,0.0087,0.0053,-0.02022756077,-0.0125,0.0087,0.0053,0.005836575758,-0.005,-0.0001,-0.0005,0.05571030825,0.022,-0.0074,-0.0137,0.04191616923,0.0036,-0.0035,-0.0041
0.005524862092,0.013,-0.0062,-0.0059,-0.01851851866,-0.0306,0.013,0.0096,0.02692307718,-0.0027,-0.0011,0.0037,0,-0.0031,0.0044,0.0005,-0.01805869117,0.0058,0.0008,-0.0028,-0.01805869117,0.0058,0.0008,-0.0028,0,-0.0006,0.0016,0.001,-0.01211072691,-0.0027,0.0017,0.0024,-0.0054794522,-0.002,-0.0003,0.0022,0.005037783179,-0.0004,-0.0022,0.0016,-0.001290322631,0.003,-0.0043,0.0007,-0.001290322631,0.003,-0.0043,0.0007,-0.01644100621,0.0033,-0.0035,0.0015,0.009234828874,0.0177,-0.0113,-0.0047,0.005747126415,0.0143,-0.0041,-0.0024
0.03296703473,0.0056,-0.0022,-0.0024,-0.01886792481,-0.0102,-0.0111,0.0036,0.01872659102,-0.0048,-0.0001,0.0035,0.01294498425,-0.0043,0.0029,0.0007,-0.002298850566,-0.0025,0.0046,-0.0023,-0.002298850566,-0.0025,0.0046,-0.0023,0.005813953467,-0.0021,0.0042,0.0026,-0.007005253807,-0.0034,0.0037,-0.0008,-0.002754820976,-0.0057,-0.0018,0.0084,0.00250626565,0.0109,-0.0107,0.0023,0,0.001,0.0007,-0.0019,0,0.001,0.0007,-0.0019,-0.009832841344,0.0019,-0.0024,-0.0003,0.001307189581,0.0078,-0.0097,-0.0032,-0.06285714358,-0.0088,0.0061,0.0051
