Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return
0.01904760115,0.0005,-0.0022,0.0123,0.004635281395,0.0037,0.0045,-0.0009,-0.04303367063,-0.0197,-0.0086,-0.006,0.007537669502,0.0104,-0.0041,-0.0004,-0.04017853364,-0.0286,-0.0052,-0.012,-0.01696838997,-0.0059,-0.0018,0.0062,-0.01028804015,0.0075,0.0089,-0.0017,0.0049330974,-0.0012,0.0045,-0.0049,0.0368421115,0.0129,-0.0039,0.0015,0.0142726209,0.0067,0.0042,-0.0033,0.03434065729,0.0148,0.0036,-0.0133,0.03539355844,0.0148,0.0036,-0.0133,0.03539355844,0.0148,0.0036,-0.0133,-0.02534562163,-0.0067,-0.0009,0.01,-0.03160018101,-0.0217,-0.0042,-0.0042
-0.007476628292,0.0163,0.0005,0.0165,0.02737629227,-0.0027,-0.004,-0.0023,-0.006010611076,0.004,0.0006,-0.004,0.003990021069,0.0052,0.0046,0.0006,-0.002325634472,0.0172,0.0075,0.0096,0.003452323144,0.0052,-0.005,0.01,0.01178101636,0.0054,0.0079,-0.0037,-0.02314164862,-0.0078,-0.004,-0.0047,-0.01015227474,-0.0005,0.0011,-0.0014,-0.006133865099,-0.0005,0.001,-0.0008,-0.01646753587,-0.0087,0.0013,0.0017,-0.004847000819,-0.0087,0.0013,0.0017,-0.004847000819,-0.0087,0.0013,0.0017,0,0.0074,0.0163,-0.0135,-0.02373180911,-0.013,-0.0016,0.005
0.06403016299,0.0032,0.004,0.008,-0.007784494665,-0.0105,-0.0035,-0.0018,0.01276595052,0.007,-0.0037,0.0041,0.03576757386,-0.0004,0.0003,-0.0037,0.03729600087,0.0197,0.0061,-0.0014,-0.02408257313,-0.0037,-0.0028,0.0086,-0.01369868219,-0.0074,-0.0064,0.0018,-0.01722905412,0.0053,0.0056,0.006,0.01025640033,0.0022,0.0015,-0.0032,0.0009075918933,0.0021,0.0002,-0.0043,-0.003510592971,-0.0172,0.0027,0.0123,-0.002050705487,-0.0172,0.0027,0.0123,-0.002050705487,-0.0172,0.0027,0.0123,-0.01182033122,0.0091,-0.0075,0.0075,-0.06107566878,-0.0159,0.0134,0.0049
0.04424778745,-0.003,-0.0113,0.0173,-0.04043452442,-0.0084,-0.0035,0.0012,0.02189292014,0.0056,0.0029,-0.003,0.005275717005,0.0128,0.0024,0.004,-0.0134831341,-0.0053,0.0002,-0.0065,0.002350118011,-0.0064,-0.0088,0.0091,0,0.0057,0.0092,0.0047,0,-0.0035,-0.0007,-0.0016,0.01861254498,0.0047,-0.0034,0.0012,-0.009793270379,-0.0006,-0.0036,0.0001,-0.0108401496,-0.0115,0.0114,0.0081,-0.03262266889,-0.0115,0.0114,0.0081,-0.03262266889,-0.0115,0.0114,0.0081,0.08851674944,-0.016,-0.0008,0.0167,0.06116509065,0.0028,0.0087,-0.0012
-0.02542374469,-0.0062,-0.0101,0.0007,-0.04528297856,-0.0019,0.0027,-0.0071,0.009738168679,0.0018,-0.001,0.0064,-0.003339680145,-0.0019,0.003,-0.0031,-0.02277902141,0.0048,-0.007,0.004,0.0011723598,0.003,-0.0035,0.0014,-0.009722179733,-0.0047,-0.0051,0.0016,-0.009495921433,-0.0129,-0.0048,-0.0005,0.006644492969,0.0101,0.0019,-0.0017,0.02875457332,0.0106,0.0039,0.0086,-0.01369863003,0.0168,0.0074,-0.0079,-0.01646306179,0.0168,0.0074,-0.0079,-0.01646306179,0.0168,0.0074,-0.0079,0.0307692308,0.0087,0.0008,-0.0021,-0.01250380743,-0.0053,0.0183,-0.0132
0.03304348886,0.0144,0.0097,0.012,0.004281922244,-0.0011,0.0023,-0.0003,0.002357492689,0.0024,-0.0012,-0.0046,-0.009095195681,-0.0003,0.0034,0.0011,0.009324000217,0.0121,-0.0001,0.0055,-0.01053865999,-0.0089,-0.0117,0.0025,0,0.0021,0.0027,0.0021,-0.00368732959,-0.0009,0.0019,0.0032,-0.004954539239,0.0018,0.0005,0.0047,0.048246447,0.0002,0.0005,0.0145,0.006944444496,0.0045,0.0017,0.004,0.01295895036,0.0045,0.0017,0.004,0.01295895036,0.0045,0.0017,0.004,-0.006396588404,0.0146,-0.0089,-0.0058,0.02903022245,0.0022,0.0105,0.0024
-0.03198654205,-0.0032,0.0049,0.0032,-0.04427682608,0.0024,-0.0035,-0.0043,0.02672653459,0.0042,-0.0027,-0.0074,0.01256030519,0.0061,0.0032,0.0005,-0.04849885404,-0.0378,-0.0078,-0.0069,-0.01538462937,-0.0019,-0.0009,-0.0034,-0.00350632472,0.0043,-0.0038,-0.0005,-0.01554404385,-0.0158,-0.0034,-0.0011,0.00331949885,0.0027,0.0018,0.0044,0.03040076606,0.0082,-0.0056,-0.0051,-0.000551736739,0.0147,-0.0016,-0.0019,0.005863572005,0.0147,-0.0016,-0.0019,0.005863572005,0.0147,-0.0016,-0.0019,0.0300429184,-0.0013,0.002,0.0043,0.03211283684,0.0114,-0.0158,-0.001
-0.05739128962,-0.0125,-0.0005,-0.012,0.006863444112,-0.003,-0.0011,0.0093,0.0149937775,0.0006,-0.0003,0.001,-0.01240450051,-0.0103,-0.0016,0.0003,-0.002427124418,0.0083,0.0005,0.0055,0.01201927662,0.0041,-0.0044,0.0055,0.003518662183,0.0067,0.0054,-0.0025,0.0007518968778,0.0007,0.0036,-0.0029,0.01406121347,0.0052,0.0038,-0.0017,-0.01236195862,-0.0022,-0.0037,0.0036,-0.01959699392,0.0003,0.0067,-0.0042,0.009803893045,0.0003,0.0067,-0.0042,0.009803893045,0.0003,0.0067,-0.0042,-0.01875000075,0.0012,-0.0031,0.0023,0.04797910899,0.0094,0.0021,-0.0032
0.02952026576,0.0121,0.0045,0.0049,0.01261073351,0.0071,0.0062,0.0001,-0.01600333489,-0.0019,-0.0049,-0.0035,-0.002415514085,0.0039,-0.0041,-0.0009,0.002433029702,0.0198,0.0046,-0.0017,0.03206644952,0.0097,0.01,-0.0017,-0.00490888115,-0.0066,0.0025,0.0012,0.01878286898,0.0157,0.0032,-0.003,0.005709599704,0.003,-0.0033,0.0027,0.03521363065,-0.001,-0.0034,0.012,-0.01463965233,0.0137,0.0011,-0.0088,-0.004985631909,0.0137,0.0011,-0.0088,-0.004985631909,0.0137,0.0011,-0.0088,0.0403397046,0.0131,0.0045,-0.0067,0.03995556757,0.0198,-0.0043,0.0006
-0.01792112924,0.0073,-0.0034,0.0108,0.01043424383,0.0021,-0.0065,0.0051,0.009382834658,-0.0002,0.0004,-0.0054,0.01259081066,-0.0102,-0.0017,-0.0065,-0.0242718216,-0.0092,-0.0044,-0.0086,0.02876870148,0.0087,0.0073,-0.0037,-0.004933029879,0.0015,0.0027,-0.0013,0.0007374096313,0.0031,0.0021,-0.0021,0.0008110485505,-0.0022,0.0004,-0.0018,-0.004997542594,-0.0043,-0.0046,-0.0022,0.08857138455,0.0033,0.0059,-0.0109,0.02320677973,0.0033,0.0059,-0.0109,0.02320677973,0.0033,0.0059,-0.0109,0.0306122452,0.0051,0.0025,-0.0056,-0.004802569747,-0.0085,-0.0057,0.0017
